Paper ID,Title,Authors,Year,Filename
1407.7906,How Auto-Encoders Could Provide Credit Assignment in Deep Networks via Target Propagation,Yoshua Bengio,2014,1407.7906_How_Auto-Encoders_Could_Provide_Credit_Assignment_in_Deep_Networks_via_Target_Propagation.pdf
1408.5882,Convolutional Neural Networks for Sentence Classification,Yoon Kim,2014,1408.5882_Convolutional_Neural_Networks_for_Sentence_Classification.pdf
1409.3215,Sequence to Sequence Learning with Neural Networks,"Ilya Sutskever, Oriol Vinyals, Quoc V. Le",2014,1409.3215_Sequence_to_Sequence_Learning_with_Neural_Networks.pdf
1409.7770,Entanglement-Based Machine Learning on a Quantum Computer,"X. -D. Cai, D. Wu, Z. -E. Su, M. -C. Chen, X. -L. Wang, L. Li, N. -L. Liu, Chao-Yang Lu, Jian-Wei Pan",2014,1409.7770_Entanglement-Based_Machine_Learning_on_a_Quantum_Computer.pdf
1412.0233,The Loss Surfaces of Multilayer Networks,"Anna Choromanska, Mikael Henaff, Michael Mathieu, Gérard Ben Arous, Yann LeCun",2014,1412.0233_The_Loss_Surfaces_of_Multilayer_Networks.pdf
1412.5474,Flattened Convolutional Neural Networks for Feedforward Acceleration,"Jonghoon Jin, Aysegul Dundar, Eugenio Culurciello",2014,1412.5474_Flattened_Convolutional_Neural_Networks_for_Feedforward_Acceleration.pdf
1412.6544,Qualitatively characterizing neural network optimization problems,"Ian J. Goodfellow, Oriol Vinyals, Andrew M. Saxe",2014,1412.6544_Qualitatively_characterizing_neural_network_optimization_problems.pdf
1412.6558,Random Walk Initialization for Training Very Deep Feedforward Networks,"David Sussillo, L. F. Abbott",2014,1412.6558_Random_Walk_Initialization_for_Training_Very_Deep_Feedforward_Networks.pdf
1412.7091,Efficient Exact Gradient Update for training Deep Networks with Very Large Sparse Targets,"Pascal Vincent, Alexandre de Brébisson, Xavier Bouthillier",2014,1412.7091_Efficient_Exact_Gradient_Update_for_training_Deep_Networks_with_Very_Large_Sparse_Targets.pdf
1412.7419,ADASECANT: Robust Adaptive Secant Method for Stochastic Gradient,"Caglar Gulcehre, Marcin Moczulski, Yoshua Bengio",2014,1412.7419_ADASECANT_Robust_Adaptive_Secant_Method_for_Stochastic_Gradient.pdf
1412.7755,Multiple Object Recognition with Visual Attention,"Jimmy Ba, Volodymyr Mnih, Koray Kavukcuoglu",2014,1412.7755_Multiple_Object_Recognition_with_Visual_Attention.pdf
1501.00092,Image Super-Resolution Using Deep Convolutional Networks,"Chao Dong, Chen Change Loy, Kaiming He, Xiaoou Tang",2014,1501.00092_Image_Super-Resolution_Using_Deep_Convolutional_Networks.pdf
1502.01710,Text Understanding from Scratch,"Xiang Zhang, Yann LeCun",2015,1502.01710_Text_Understanding_from_Scratch.pdf
1502.02551,Deep Learning with Limited Numerical Precision,"Suyog Gupta, Ankur Agrawal, Kailash Gopalakrishnan, Pritish Narayanan",2015,1502.02551_Deep_Learning_with_Limited_Numerical_Precision.pdf
1502.06464,Rectified Factor Networks,"Djork-Arné Clevert, Andreas Mayr, Thomas Unterthiner, Sepp Hochreiter",2015,1502.06464_Rectified_Factor_Networks.pdf
1503.03244,Convolutional Neural Network Architectures for Matching Natural Language Sentences,"Baotian Hu, Zhengdong Lu, Hang Li, Qingcai Chen",2015,1503.03244_Convolutional_Neural_Network_Architectures_for_Matching_Natural_Language_Sentences.pdf
1503.03535,On Using Monolingual Corpora in Neural Machine Translation,"Caglar Gulcehre, Orhan Firat, Kelvin Xu, Kyunghyun Cho, Loic Barrault, Huei-Chi Lin, Fethi Bougares, Holger Schwenk, Yoshua Bengio",2015,1503.03535_On_Using_Monolingual_Corpora_in_Neural_Machine_Translation.pdf
1503.04881,Long Short-Term Memory Over Tree Structures,"Xiaodan Zhu, Parinaz Sobhani, Hongyu Guo",2015,1503.04881_Long_Short-Term_Memory_Over_Tree_Structures.pdf
1503.08873,Fast Label Embeddings for Extremely Large Output Spaces,"Paul Mineiro, Nikos Karampatziakis",2015,1503.08873_Fast_Label_Embeddings_for_Extremely_Large_Output_Spaces.pdf
1504.00941,A Simple Way to Initialize Recurrent Networks of Rectified Linear Units,"Quoc V. Le, Navdeep Jaitly, Geoffrey E. Hinton",2015,1504.00941_A_Simple_Way_to_Initialize_Recurrent_Networks_of_Rectified_Linear_Units.pdf
1505.05424,Weight Uncertainty in Neural Networks,"Charles Blundell, Julien Cornebise, Koray Kavukcuoglu, Daan Wierstra",2015,1505.05424_Weight_Uncertainty_in_Neural_Networks.pdf
1506.01057,A Hierarchical Neural Autoencoder for Paragraphs and Documents,"Jiwei Li, Minh-Thang Luong, Dan Jurafsky",2015,1506.01057_A_Hierarchical_Neural_Autoencoder_for_Paragraphs_and_Documents.pdf
1506.05163,Deep Convolutional Networks on Graph-Structured Data,"Mikael Henaff, Joan Bruna, Yann LeCun",2015,1506.05163_Deep_Convolutional_Networks_on_Graph-Structured_Data.pdf
1506.06442,A Deep Memory-based Architecture for Sequence-to-Sequence Learning,"Fandong Meng, Zhengdong Lu, Zhaopeng Tu, Hang Li, Qun Liu",2015,1506.06442_A_Deep_Memory-based_Architecture_for_Sequence-to-Sequence_Learning.pdf
1506.06825,DeepStereo: Learning to Predict New Views from the World's Imagery,"John Flynn, Ivan Neulander, James Philbin, Noah Snavely",2015,1506.06825_DeepStereo_Learning_to_Predict_New_Views_from_the_World's_Imagery.pdf
1506.07285,Ask Me Anything: Dynamic Memory Networks for Natural Language Processing,"Ankit Kumar, Ozan Irsoy, Peter Ondruska, Mohit Iyyer, James Bradbury, Ishaan Gulrajani, Victor Zhong, Romain Paulus, Richard Socher",2015,1506.07285_Ask_Me_Anything_Dynamic_Memory_Networks_for_Natural_Language_Processing.pdf
1506.07650,Semantic Relation Classification via Convolutional Neural Networks with Simple Negative Sampling,"Kun Xu, Yansong Feng, Songfang Huang, Dongyan Zhao",2015,1506.07650_Semantic_Relation_Classification_via_Convolutional_Neural_Networks_with_Simple_Negative_Sampling.pdf
1506.08941,Language Understanding for Text-based Games Using Deep Reinforcement Learning,"Karthik Narasimhan, Tejas Kulkarni, Regina Barzilay",2015,1506.08941_Language_Understanding_for_Text-based_Games_Using_Deep_Reinforcement_Learning.pdf
1507.01053,Describing Multimedia Content using Attention-based Encoder--Decoder Networks,"Kyunghyun Cho, Aaron Courville, Yoshua Bengio",2015,1507.01053_Describing_Multimedia_Content_using_Attention-based_Encoder--Decoder_Networks.pdf
1507.02030,Beyond Convexity: Stochastic Quasi-Convex Optimization,"Elad Hazan, Kfir Y. Levy, Shai Shalev-Shwartz",2015,1507.02030_Beyond_Convexity_Stochastic_Quasi-Convex_Optimization.pdf
1507.07680,Training recurrent networks online without backtracking,"Yann Ollivier, Corentin Tallec, Guillaume Charpiat",2015,1507.07680_Training_recurrent_networks_online_without_backtracking.pdf
1508.00952,Graphical Newton,"Akshay Srinivasan, Emanuel Todorov",2015,1508.00952_Graphical_Newton.pdf
1508.02096,Finding Function in Form: Compositional Character Models for Open Vocabulary Word Representation,"Wang Ling, Tiago Luís, Luís Marujo, Ramón Fernandez Astudillo, Silvio Amir, Chris Dyer, Alan W. Black, Isabel Trancoso",2015,1508.02096_Finding_Function_in_Form_Compositional_Character_Models_for_Open_Vocabulary_Word_Representation.pdf
1508.04945,DeepWriterID: An End-to-end Online Text-independent Writer Identification System,"Weixin Yang, Lianwen Jin, Manfei Liu",2015,1508.04945_DeepWriterID_An_End-to-end_Online_Text-independent_Writer_Identification_System.pdf
1509.04612,Adapting Resilient Propagation for Deep Learning,"Alan Mosca, George D. Magoulas",2015,1509.04612_Adapting_Resilient_Propagation_for_Deep_Learning.pdf
1509.06569,Tensorizing Neural Networks,"Alexander Novikov, Dmitry Podoprikhin, Anton Osokin, Dmitry Vetrov",2015,1509.06569_Tensorizing_Neural_Networks.pdf
1510.00149,"Deep Compression: Compressing Deep Neural Networks with Pruning, Trained Quantization and Huffman Coding","Song Han, Huizi Mao, William J. Dally",2015,"1510.00149_Deep_Compression_Compressing_Deep_Neural_Networks_with_Pruning,_Trained_Quantization_and_Huffman_Coding.pdf"
1510.01722,Structured Transforms for Small-Footprint Deep Learning,"Vikas Sindhwani, Tara N. Sainath, Sanjiv Kumar",2015,1510.01722_Structured_Transforms_for_Small-Footprint_Deep_Learning.pdf
1510.01799,Efficient Per-Example Gradient Computations,Ian Goodfellow,2015,1510.01799_Efficient_Per-Example_Gradient_Computations.pdf
1510.05336,Clustering is Easy When ....What?,Shai Ben-David,2015,1510.05336_Clustering_is_Easy_When_....What.pdf
1510.06356,Application of Quantum Annealing to Training of Deep Neural Networks,"Steven H. Adachi, Maxwell P. Henderson",2015,1510.06356_Application_of_Quantum_Annealing_to_Training_of_Deep_Neural_Networks.pdf
1511.05641,Net2Net: Accelerating Learning via Knowledge Transfer,"Tianqi Chen, Ian Goodfellow, Jonathon Shlens",2015,1511.05641_Net2Net_Accelerating_Learning_via_Knowledge_Transfer.pdf
1511.06241,Convolutional Clustering for Unsupervised Learning,"Aysegul Dundar, Jonghoon Jin, Eugenio Culurciello",2015,1511.06241_Convolutional_Clustering_for_Unsupervised_Learning.pdf
1511.06279,Neural Programmer-Interpreters,"Scott Reed, Nando de Freitas",2015,1511.06279_Neural_Programmer-Interpreters.pdf
1511.06392,Neural Random-Access Machines,"Karol Kurach, Marcin Andrychowicz, Ilya Sutskever",2015,1511.06392_Neural_Random-Access_Machines.pdf
1511.06434,Unsupervised Representation Learning with Deep Convolutional Generative Adversarial Networks,"Alec Radford, Luke Metz, Soumith Chintala",2015,1511.06434_Unsupervised_Representation_Learning_with_Deep_Convolutional_Generative_Adversarial_Networks.pdf
1511.06807,Adding Gradient Noise Improves Learning for Very Deep Networks,"Arvind Neelakantan, Luke Vilnis, Quoc V. Le, Ilya Sutskever, Lukasz Kaiser, Karol Kurach, James Martens",2015,1511.06807_Adding_Gradient_Noise_Improves_Learning_for_Very_Deep_Networks.pdf
1511.06909,BlackOut: Speeding up Recurrent Neural Network Language Models With Very Large Vocabularies,"Shihao Ji, S. V. N. Vishwanathan, Nadathur Satish, Michael J. Anderson, Pradeep Dubey",2015,1511.06909_BlackOut_Speeding_up_Recurrent_Neural_Network_Language_Models_With_Very_Large_Vocabularies.pdf
1511.08130,A Roadmap towards Machine Intelligence,"Tomas Mikolov, Armand Joulin, Marco Baroni",2015,1511.08130_A_Roadmap_towards_Machine_Intelligence.pdf
1511.08400,Regularizing RNNs by Stabilizing Activations,"David Krueger, Roland Memisevic",2015,1511.08400_Regularizing_RNNs_by_Stabilizing_Activations.pdf
1409.2329,Recurrent Neural Network Regularization,"Wojciech Zaremba, Ilya Sutskever, Oriol Vinyals",2014,1409.2329_Recurrent_Neural_Network_Regularization.pdf
1409.5185,Deeply-Supervised Nets,"Chen-Yu Lee, Saining Xie, Patrick Gallagher, Zhengyou Zhang, Zhuowen Tu",2014,1409.5185_Deeply-Supervised_Nets.pdf
1410.0759,cuDNN: Efficient Primitives for Deep Learning,"Sharan Chetlur, Cliff Woolley, Philippe Vandermersch, Jonathan Cohen, John Tran, Bryan Catanzaro, Evan Shelhamer",2014,1410.0759_cuDNN_Efficient_Primitives_for_Deep_Learning.pdf
1410.1054,Experimental Realization of Quantum Artificial Intelligence,"Li Zhaokai, Liu Xiaomei, Xu Nanyang, Du jiangfeng",2014,1410.1054_Experimental_Realization_of_Quantum_Artificial_Intelligence.pdf
1410.4615,Learning to Execute,"Wojciech Zaremba, Ilya Sutskever",2014,1410.4615_Learning_to_Execute.pdf
1412.2007,On Using Very Large Target Vocabulary for Neural Machine Translation,"Sébastien Jean, Kyunghyun Cho, Roland Memisevic, Yoshua Bengio",2014,1412.2007_On_Using_Very_Large_Target_Vocabulary_for_Neural_Machine_Translation.pdf
1412.6071,Fractional Max-Pooling,Benjamin Graham,2014,1412.6071_Fractional_Max-Pooling.pdf
1412.7149,Deep Fried Convnets,"Zichao Yang, Marcin Moczulski, Misha Denil, Nando de Freitas, Alex Smola, Le Song, Ziyu Wang",2014,1412.7149_Deep_Fried_Convnets.pdf
1412.7449,Grammar as a Foreign Language,"Oriol Vinyals, Lukasz Kaiser, Terry Koo, Slav Petrov, Ilya Sutskever, Geoffrey Hinton",2014,1412.7449_Grammar_as_a_Foreign_Language.pdf
1502.03492,Gradient-based Hyperparameter Optimization through Reversible Learning,"Dougal Maclaurin, David Duvenaud, Ryan P. Adams",2015,1502.03492_Gradient-based_Hyperparameter_Optimization_through_Reversible_Learning.pdf
1502.04623,DRAW: A Recurrent Neural Network For Image Generation,"Karol Gregor, Ivo Danihelka, Alex Graves, Danilo Jimenez Rezende, Daan Wierstra",2015,1502.04623_DRAW_A_Recurrent_Neural_Network_For_Image_Generation.pdf
1502.04681,Unsupervised Learning of Video Representations using LSTMs,"Nitish Srivastava, Elman Mansimov, Ruslan Salakhutdinov",2015,1502.04681_Unsupervised_Learning_of_Video_Representations_using_LSTMs.pdf
1502.05698,Towards AI-Complete Question Answering: A Set of Prerequisite Toy Tasks,"Jason Weston, Antoine Bordes, Sumit Chopra, Alexander M. Rush, Bart van Merriënboer, Armand Joulin, Tomas Mikolov",2015,1502.05698_Towards_AI-Complete_Question_Answering_A_Set_of_Prerequisite_Toy_Tasks.pdf
1502.07257,Breaking Sticks and Ambiguities with Adaptive Skip-gram,"Sergey Bartunov, Dmitry Kondrashkin, Anton Osokin, Dmitry Vetrov",2015,1502.07257_Breaking_Sticks_and_Ambiguities_with_Adaptive_Skip-gram.pdf
1503.01838,Encoding Source Language with Convolutional Neural Network for Machine Translation,"Fandong Meng, Zhengdong Lu, Mingxuan Wang, Hang Li, Wenbin Jiang, Qun Liu",2015,1503.01838_Encoding_Source_Language_with_Convolutional_Neural_Network_for_Machine_Translation.pdf
1503.03832,FaceNet: A Unified Embedding for Face Recognition and Clustering,"Florian Schroff, Dmitry Kalenichenko, James Philbin",2015,1503.03832_FaceNet_A_Unified_Embedding_for_Face_Recognition_and_Clustering.pdf
1503.08895,End-To-End Memory Networks,"Sainbayar Sukhbaatar, Arthur Szlam, Jason Weston, Rob Fergus",2015,1503.08895_End-To-End_Memory_Networks.pdf
1504.00641,A Probabilistic Theory of Deep Learning,"Ankit B. Patel, Tan Nguyen, Richard G. Baraniuk",2015,1504.00641_A_Probabilistic_Theory_of_Deep_Learning.pdf
1504.00702,End-to-End Training of Deep Visuomotor Policies,"Sergey Levine, Chelsea Finn, Trevor Darrell, Pieter Abbeel",2015,1504.00702_End-to-End_Training_of_Deep_Visuomotor_Policies.pdf
1504.04658,Deep Karaoke: Extracting Vocals from Musical Mixtures Using a Convolutional Deep Neural Network,"Andrew J. R. Simpson, Gerard Roma, Mark D. Plumbley",2015,1504.04658_Deep_Karaoke_Extracting_Vocals_from_Musical_Mixtures_Using_a_Convolutional_Deep_Neural_Network.pdf
1506.03877,Bidirectional Helmholtz Machines,"Jorg Bornschein, Samira Shabanian, Asja Fischer, Yoshua Bengio",2015,1506.03877_Bidirectional_Helmholtz_Machines.pdf
1506.04214,Convolutional LSTM Network: A Machine Learning Approach for Precipitation Nowcasting,"Xingjian Shi, Zhourong Chen, Hao Wang, Dit-Yan Yeung, Wai-kin Wong, Wang-chun Woo",2015,1506.04214_Convolutional_LSTM_Network_A_Machine_Learning_Approach_for_Precipitation_Nowcasting.pdf
1507.01526,Grid Long Short-Term Memory,"Nal Kalchbrenner, Ivo Danihelka, Alex Graves",2015,1507.01526_Grid_Long_Short-Term_Memory.pdf
1507.04808,Building End-To-End Dialogue Systems Using Generative Hierarchical Neural Network Models,"Iulian V. Serban, Alessandro Sordoni, Yoshua Bengio, Aaron Courville, Joelle Pineau",2015,1507.04808_Building_End-To-End_Dialogue_Systems_Using_Generative_Hierarchical_Neural_Network_Models.pdf
1507.08050,Probabilistic Programming in Python using PyMC,"John Salvatier, Thomas Wiecki, Christopher Fonnesbeck",2015,1507.08050_Probabilistic_Programming_in_Python_using_PyMC.pdf
1508.00019,A Minimal Architecture for General Cognition,"Michael S. Gashler, Zachariah Kindle, Michael R. Smith",2015,1508.00019_A_Minimal_Architecture_for_General_Cognition.pdf
1509.00519,Importance Weighted Autoencoders,"Yuri Burda, Roger Grosse, Ruslan Salakhutdinov",2015,1509.00519_Importance_Weighted_Autoencoders.pdf
1509.05009,On the Expressive Power of Deep Learning: A Tensor Analysis,"Nadav Cohen, Or Sharir, Amnon Shashua",2015,1509.05009_On_the_Expressive_Power_of_Deep_Learning_A_Tensor_Analysis.pdf
1509.08379,Learning FRAME Models Using CNN Filters,"Yang Lu, Song-Chun Zhu, Ying Nian Wu",2015,1509.08379_Learning_FRAME_Models_Using_CNN_Filters.pdf
1509.08731,Variational Information Maximisation for Intrinsically Motivated Reinforcement Learning,"Shakir Mohamed, Danilo Jimenez Rezende",2015,1509.08731_Variational_Information_Maximisation_for_Intrinsically_Motivated_Reinforcement_Learning.pdf
1510.03776,Towards Trainable Media: Using Waves for Neural Network-Style Training,"Michiel Hermans, Thomas Van Vaerenbergh",2015,1510.03776_Towards_Trainable_Media_Using_Waves_for_Neural_Network-Style_Training.pdf
1511.02954,Reducing the Training Time of Neural Networks by Partitioning,"Conrado S. Miranda, Fernando J. Von Zuben",2015,1511.02954_Reducing_the_Training_Time_of_Neural_Networks_by_Partitioning.pdf
1511.05644,Adversarial Autoencoders,"Alireza Makhzani, Jonathon Shlens, Navdeep Jaitly, Ian Goodfellow, Brendan Frey",2015,1511.05644_Adversarial_Autoencoders.pdf
1511.05952,Prioritized Experience Replay,"Tom Schaul, John Quan, Ioannis Antonoglou, David Silver",2015,1511.05952_Prioritized_Experience_Replay.pdf
1511.06068,Reducing Overfitting in Deep Networks by Decorrelating Representations,"Michael Cogswell, Faruk Ahmed, Ross Girshick, Larry Zitnick, Dhruv Batra",2015,1511.06068_Reducing_Overfitting_in_Deep_Networks_by_Decorrelating_Representations.pdf
1511.06390,Unsupervised and Semi-supervised Learning with Categorical Generative Adversarial Networks,Jost Tobias Springenberg,2015,1511.06390_Unsupervised_and_Semi-supervised_Learning_with_Categorical_Generative_Adversarial_Networks.pdf
1511.06421,Deep Manifold Traversal: Changing Labels with Convolutional Features,"Jacob R. Gardner, Paul Upchurch, Matt J. Kusner, Yixuan Li, Kilian Q. Weinberger, Kavita Bala, John E. Hopcroft",2015,1511.06421_Deep_Manifold_Traversal_Changing_Labels_with_Convolutional_Features.pdf
1511.06426,Reasoning in Vector Space: An Exploratory Study of Question Answering,"Moontae Lee, Xiaodong He, Wen-tau Yih, Jianfeng Gao, Li Deng, Paul Smolensky",2015,1511.06426_Reasoning_in_Vector_Space_An_Exploratory_Study_of_Question_Answering.pdf
1511.06440,Towards Principled Unsupervised Learning,"Ilya Sutskever, Rafal Jozefowicz, Karol Gregor, Danilo Rezende, Tim Lillicrap, Oriol Vinyals",2015,1511.06440_Towards_Principled_Unsupervised_Learning.pdf
1511.06827,GradNets: Dynamic Interpolation Between Neural Architectures,"Diogo Almeida, Nate Sauder",2015,1511.06827_GradNets_Dynamic_Interpolation_Between_Neural_Architectures.pdf
1104.5557,Randomized algorithms for matrices and data,Michael W. Mahoney,2011,1104.5557_Randomized_algorithms_for_matrices_and_data.pdf
1212.5701,ADADELTA: An Adaptive Learning Rate Method,Matthew D. Zeiler,2012,1212.5701_ADADELTA_An_Adaptive_Learning_Rate_Method.pdf
1306.0543,Predicting Parameters in Deep Learning,"Misha Denil, Babak Shakibi, Laurent Dinh, Marc'Aurelio Ranzato, Nando de Freitas",2013,1306.0543_Predicting_Parameters_in_Deep_Learning.pdf
1307.0411,Quantum algorithms for supervised and unsupervised machine learning,"Seth Lloyd, Masoud Mohseni, Patrick Rebentrost",2013,1307.0411_Quantum_algorithms_for_supervised_and_unsupervised_machine_learning.pdf
1310.2700,Analyzing Big Data with Dynamic Quantum Clustering,"M. Weinstein, F. Meirer, A. Hume, Ph. Sciau, G. Shaked, R. Hofstetter, E. Persi, A. Mehta, D. Horn",2013,1310.2700_Analyzing_Big_Data_with_Dynamic_Quantum_Clustering.pdf
1402.3511,A Clockwork RNN,"Jan Koutník, Klaus Greff, Faustino Gomez, Jürgen Schmidhuber",2014,1402.3511_A_Clockwork_RNN.pdf
1404.2334,Informed RRT*: Optimal Sampling-based Path Planning Focused via Direct Sampling of an Admissible Ellipsoidal Heuristic,"Jonathan D. Gammell, Siddhartha S. Srinivasa, Timothy D. Barfoot",2014,1404.2334_Informed_RRT_Optimal_Sampling-based_Path_Planning_Focused_via_Direct_Sampling_of_an_Admissible_Ellipsoidal_Heuristic.pdf
1404.7828,Deep Learning in Neural Networks: An Overview,Juergen Schmidhuber,2014,1404.7828_Deep_Learning_in_Neural_Networks_An_Overview.pdf
1405.1380,Is Joint Training Better for Deep Auto-Encoders?,"Yingbo Zhou, Devansh Arpit, Ifeoma Nwogu, Venu Govindaraju",2014,1405.1380_Is_Joint_Training_Better_for_Deep_Auto-Encoders.pdf
1406.6247,Recurrent Models of Visual Attention,"Volodymyr Mnih, Nicolas Heess, Alex Graves, Koray Kavukcuoglu",2014,1406.6247_Recurrent_Models_of_Visual_Attention.pdf
1409.1556,Very Deep Convolutional Networks for Large-Scale Image Recognition,"Karen Simonyan, Andrew Zisserman",2014,1409.1556_Very_Deep_Convolutional_Networks_for_Large-Scale_Image_Recognition.pdf
1409.4842,Going Deeper with Convolutions,"Christian Szegedy, Wei Liu, Yangqing Jia, Pierre Sermanet, Scott Reed, Dragomir Anguelov, Dumitru Erhan, Vincent Vanhoucke, Andrew Rabinovich",2014,1409.4842_Going_Deeper_with_Convolutions.pdf
1412.4729,Translating Videos to Natural Language Using Deep Recurrent Neural Networks,"Subhashini Venugopalan, Huijuan Xu, Jeff Donahue, Marcus Rohrbach, Raymond Mooney, Kate Saenko",2014,1412.4729_Translating_Videos_to_Natural_Language_Using_Deep_Recurrent_Neural_Networks.pdf
1412.6621,Why does Deep Learning work? - A perspective from Group Theory,"Arnab Paul, Suresh Venkatasubramanian",2014,1412.6621_Why_does_Deep_Learning_work_-_A_perspective_from_Group_Theory.pdf
1412.7026,Language Recognition using Random Indexing,"Aditya Joshi, Johan Halseth, Pentti Kanerva",2014,1412.7026_Language_Recognition_using_Random_Indexing.pdf
1412.7155,Learning Compact Convolutional Neural Networks with Nested Dropout,"Chelsea Finn, Lisa Anne Hendricks, Trevor Darrell",2014,1412.7155_Learning_Compact_Convolutional_Neural_Networks_with_Nested_Dropout.pdf
1501.04719,Stability of Surface Contacts for Humanoid Robots: Closed-Form Formulae of the Contact Wrench Cone for Rectangular Support Areas,"Stéphane Caron, Quang-Cuong Pham, Yoshihiko Nakamura",2015,1501.04719_Stability_of_Surface_Contacts_for_Humanoid_Robots_Closed-Form_Formulae_of_the_Contact_Wrench_Cone_for_Rectangular_Suppor.pdf
1502.05336,Probabilistic Backpropagation for Scalable Learning of Bayesian Neural Networks,"José Miguel Hernández-Lobato, Ryan P. Adams",2015,1502.05336_Probabilistic_Backpropagation_for_Scalable_Learning_of_Bayesian_Neural_Networks.pdf
1502.05767,Automatic differentiation in machine learning: a survey,"Atilim Gunes Baydin, Barak A. Pearlmutter, Alexey Andreyevich Radul, Jeffrey Mark Siskind",2015,1502.05767_Automatic_differentiation_in_machine_learning_a_survey.pdf
1503.02364,Neural Responding Machine for Short-Text Conversation,"Lifeng Shang, Zhengdong Lu, Hang Li",2015,1503.02364_Neural_Responding_Machine_for_Short-Text_Conversation.pdf
1503.03167,Deep Convolutional Inverse Graphics Network,"Tejas D. Kulkarni, Will Whitney, Pushmeet Kohli, Joshua B. Tenenbaum",2015,1503.03167_Deep_Convolutional_Inverse_Graphics_Network.pdf
1503.03438,A mathematical motivation for complex-valued convolutional networks,"Joan Bruna, Soumith Chintala, Yann LeCun, Serkan Piantino, Arthur Szlam, Mark Tygert",2015,1503.03438_A_mathematical_motivation_for_complex-valued_convolutional_networks.pdf
1503.03585,Deep Unsupervised Learning using Nonequilibrium Thermodynamics,"Jascha Sohl-Dickstein, Eric A. Weiss, Niru Maheswaranathan, Surya Ganguli",2015,1503.03585_Deep_Unsupervised_Learning_using_Nonequilibrium_Thermodynamics.pdf
1503.04069,LSTM: A Search Space Odyssey,"Klaus Greff, Rupesh Kumar Srivastava, Jan Koutník, Bas R. Steunebrink, Jürgen Schmidhuber",2015,1503.04069_LSTM_A_Search_Space_Odyssey.pdf
1504.02518,Unsupervised Feature Learning from Temporal Data,"Ross Goroshin, Joan Bruna, Jonathan Tompson, David Eigen, Yann LeCun",2015,1504.02518_Unsupervised_Feature_Learning_from_Temporal_Data.pdf
1504.03398,An average-case depth hierarchy theorem for Boolean circuits,"Benjamin Rossman, Rocco A. Servedio, Li-Yang Tan",2015,1504.03398_An_average-case_depth_hierarchy_theorem_for_Boolean_circuits.pdf
1505.00521,Reinforcement Learning Neural Turing Machines - Revised,"Wojciech Zaremba, Ilya Sutskever",2015,1505.00521_Reinforcement_Learning_Neural_Turing_Machines_-_Revised.pdf
1505.01504,A Fixed-Size Encoding Method for Variable-Length Sequences with its Application to Neural Network Language Models,"Shiliang Zhang, Hui Jiang, Mingbin Xu, Junfeng Hou, Lirong Dai",2015,1505.01504_A_Fixed-Size_Encoding_Method_for_Variable-Length_Sequences_with_its_Application_to_Neural_Network_Language_Models.pdf
1505.05114,Solving Random Quadratic Systems of Equations Is Nearly as Easy as Solving Linear Systems,"Yuxin Chen, Emmanuel J. Candes",2015,1505.05114_Solving_Random_Quadratic_Systems_of_Equations_Is_Nearly_as_Easy_as_Solving_Linear_Systems.pdf
1506.09016,Online Learning to Sample,"Guillaume Bouchard, Théo Trouillon, Julien Perez, Adrien Gaidon",2015,1506.09016_Online_Learning_to_Sample.pdf
1508.00657,Improved Transition-Based Parsing by Modeling Characters instead of Words with LSTMs,"Miguel Ballesteros, Chris Dyer, Noah A. Smith",2015,1508.00657_Improved_Transition-Based_Parsing_by_Modeling_Characters_instead_of_Words_with_LSTMs.pdf
1508.03790,Depth-Gated LSTM,"Kaisheng Yao, Trevor Cohn, Katerina Vylomova, Kevin Duh, Chris Dyer",2015,1508.03790_Depth-Gated_LSTM.pdf
1508.06585,Towards universal neural nets: Gibbs machines and ACE,Galin Georgiev,2015,1508.06585_Towards_universal_neural_nets_Gibbs_machines_and_ACE.pdf
1509.00913,On-the-Fly Learning in a Perpetual Learning Machine,Andrew J. R. Simpson,2015,1509.00913_On-the-Fly_Learning_in_a_Perpetual_Learning_Machine.pdf
